variable;nuts3;year;value
Enterprise_population;PL427;2019;6288
Enterprise_population;PL428;2016;10006
Enterprise_population;PL428;2017;10381
Enterprise_population;PL428;2018;9245
Enterprise_population;PL428;2019;9354
Enterprise_population;PL43;2016;20548
Enterprise_population;PL43;2017;20834
Enterprise_population;PL43;2018;19609
Enterprise_population;PL43;2019;19848
Enterprise_population;PL431;2016;7939
Enterprise_population;PL431;2017;8031
Enterprise_population;PL431;2018;7520
Enterprise_population;PL431;2019;7713
Enterprise_population;PL432;2016;12609
Enterprise_population;PL432;2017;12803
Enterprise_population;PL432;2018;12089
Enterprise_population;PL432;2019;12135
Enterprise_population;PL5;2016;79490
Enterprise_population;PL5;2017;81806
Enterprise_population;PL5;2018;76374
Enterprise_population;PL5;2019;77040
Enterprise_population;PL51;2016;61848
Enterprise_population;PL51;2017;63878
Enterprise_population;PL51;2018;59459
Enterprise_population;PL51;2019;60024
Enterprise_population;PL514;2016;20675
Enterprise_population;PL514;2017;21284
Enterprise_population;PL514;2018;19837
Enterprise_population;PL514;2019;20134
Enterprise_population;PL515;2016;10115
Enterprise_population;PL515;2017;10449
Enterprise_population;PL515;2018;9486
Enterprise_population;PL515;2019;9459
Enterprise_population;PL516;2016;7200
Enterprise_population;PL516;2017;7308
Enterprise_population;PL516;2018;6697
Enterprise_population;PL516;2019;6678
Enterprise_population;PL517;2016;11804
Enterprise_population;PL517;2017;12147
Enterprise_population;PL517;2018;11404
Enterprise_population;PL517;2019;11343
Enterprise_population;PL518;2016;12054
Enterprise_population;PL518;2017;12690
Enterprise_population;PL518;2018;12035
Enterprise_population;PL518;2019;12410
Enterprise_population;PL52;2016;17642
Enterprise_population;PL52;2017;17928
Enterprise_population;PL52;2018;16915
Enterprise_population;PL52;2019;17016
Enterprise_population;PL523;2016;5950
Enterprise_population;PL523;2017;6065
Enterprise_population;PL523;2018;5626
Enterprise_population;PL523;2019;5715
Enterprise_population;PL524;2016;11692
Enterprise_population;PL524;2017;11863
Enterprise_population;PL524;2018;11289
Enterprise_population;PL524;2019;11301
Enterprise_population;PL6;2016;116770
Enterprise_population;PL6;2017;120468
Enterprise_population;PL6;2018;111321
Enterprise_population;PL6;2019;112477
Enterprise_population;PL61;2016;39278
Enterprise_population;PL61;2017;40092
Enterprise_population;PL61;2018;37552
Enterprise_population;PL61;2019;37895
Enterprise_population;PL613;2016;17813
Enterprise_population;PL613;2017;18069
Enterprise_population;PL613;2018;16920
Enterprise_population;PL613;2019;17080
Enterprise_population;PL616;2016;6496
Enterprise_population;PL616;2017;6620
Enterprise_population;PL616;2018;6274
Enterprise_population;PL616;2019;6298
Enterprise_population;PL617;2016;6273
Enterprise_population;PL617;2017;6387
Enterprise_population;PL617;2018;6056
Enterprise_population;PL617;2019;6136
Enterprise_population;PL618;2016;2870
Enterprise_population;PL618;2017;2990
Enterprise_population;PL618;2018;2795
Enterprise_population;PL618;2019;2813
Enterprise_population;PL619;2016;5826
Enterprise_population;PL619;2017;6026
Enterprise_population;PL619;2018;5507
Enterprise_population;PL619;2019;5568
Enterprise_population;PL62;2016;24033
Enterprise_population;PL62;2017;24762
Enterprise_population;PL62;2018;23159
Enterprise_population;PL62;2019;23482
Enterprise_population;PL621;2016;8624
Enterprise_population;PL621;2017;8862
Enterprise_population;PL621;2018;8220
Enterprise_population;PL621;2019;8334
Enterprise_population;PL622;2016;11232
Enterprise_population;PL622;2017;11506
Enterprise_population;PL622;2018;10847
Enterprise_population;PL622;2019;10974
Enterprise_population;PL623;2016;4177
Enterprise_population;PL623;2017;4394
Enterprise_population;PL623;2018;4092
Enterprise_population;PL623;2019;4174
Enterprise_population;PL63;2016;53459
Enterprise_population;PL63;2017;55614
Enterprise_population;PL63;2018;50610
Enterprise_population;PL63;2019;51100
Enterprise_population;PL633;2016;20641
Enterprise_population;PL633;2017;21380
Enterprise_population;PL633;2018;19547
Enterprise_population;PL633;2019;19579
Enterprise_population;PL634;2016;14327
Enterprise_population;PL634;2017;15045
Enterprise_population;PL634;2018;13307
Enterprise_population;PL634;2019;13711
Enterprise_population;PL636;2016;6901
Enterprise_population;PL636;2017;7136
Enterprise_population;PL636;2018;6349
Enterprise_population;PL636;2019;6351
Enterprise_population;PL637;2016;4305
Enterprise_population;PL637;2017;4506
Enterprise_population;PL637;2018;4284
Enterprise_population;PL637;2019;4315
Enterprise_population;PL638;2016;7285
Enterprise_population;PL638;2017;7547
Enterprise_population;PL638;2018;7123
Enterprise_population;PL638;2019;7144
Enterprise_population;PL7;2016;76480
Enterprise_population;PL7;2017;78263
Enterprise_population;PL7;2018;72999
Enterprise_population;PL7;2019;73427
Enterprise_population;PL71;2016;54640
Enterprise_population;PL71;2017;55827
Enterprise_population;PL71;2018;52020
Enterprise_population;PL71;2019;52372
Enterprise_population;PL711;2016;18190
Enterprise_population;PL711;2017;18505
Enterprise_population;PL711;2018;17158
Enterprise_population;PL711;2019;17141
Enterprise_population;PL712;2016;9895
Enterprise_population;PL712;2017;10054
Enterprise_population;PL712;2018;9548
Enterprise_population;PL712;2019;9707
Enterprise_population;PL713;2016;11610
Enterprise_population;PL713;2017;11905
Enterprise_population;PL713;2018;11173
Enterprise_population;PL713;2019;11240
Enterprise_population;PL714;2016;8677
Enterprise_population;PL714;2017;8826
Enterprise_population;PL714;2018;8161
Enterprise_population;PL714;2019;8253
Enterprise_population;PL715;2016;6268
Enterprise_population;PL715;2017;6537
Enterprise_population;PL715;2018;5980
Enterprise_population;PL715;2019;6031
Enterprise_population;PL72;2016;21840
Enterprise_population;PL72;2017;22436
Enterprise_population;PL72;2018;20979
Enterprise_population;PL72;2019;21055
Enterprise_population;PL721;2016;15185
Enterprise_population;PL721;2017;15415
Enterprise_population;PL721;2018;14654
Enterprise_population;PL721;2019;14665
Enterprise_population;PL722;2016;6655
Enterprise_population;PL722;2017;7021
Enterprise_population;PL722;2018;6325
Enterprise_population;PL722;2019;6390
Enterprise_population;PL8;2016;85233
Enterprise_population;PL8;2017;88373
Enterprise_population;PL8;2018;82044
Enterprise_population;PL8;2019;83049
Enterprise_population;PL81;2016;34431
Enterprise_population;PL81;2017;36025
Enterprise_population;PL81;2018;32730
Enterprise_population;PL81;2019;33105
Enterprise_population;PL811;2016;4558
Enterprise_population;PL811;2017;4712
Enterprise_population;PL811;2018;4317
Enterprise_population;PL811;2019;4296
Enterprise_population;PL812;2016;8626
Enterprise_population;PL812;2017;9035
Enterprise_population;PL812;2018;7929
Enterprise_population;PL812;2019;7947
Enterprise_population;PL814;2016;13871
Enterprise_population;PL814;2017;14414
Enterprise_population;PL814;2018;13394
Enterprise_population;PL814;2019;13621
Enterprise_population;PL815;2016;7376
Enterprise_population;PL815;2017;7864
Enterprise_population;PL815;2018;7090
Enterprise_population;PL815;2019;7241
Enterprise_population;PL82;2016;33537
Enterprise_population;PL82;2017;34395
Enterprise_population;PL82;2018;32443
Enterprise_population;PL82;2019;32754
Enterprise_population;PL821;2016;6973
Enterprise_population;PL821;2017;7177
Enterprise_population;PL821;2018;6530
Enterprise_population;PL821;2019;6513
Enterprise_population;PL822;2016;5337
Enterprise_population;PL822;2017;5507
Enterprise_population;PL822;2018;5139
Enterprise_population;PL822;2019;5270
Enterprise_population;PL823;2016;11932
Enterprise_population;PL823;2017;12311
Enterprise_population;PL823;2018;11782
Enterprise_population;PL823;2019;11923
Enterprise_population;PL824;2016;9295
Enterprise_population;PL824;2017;9400
Enterprise_population;PL824;2018;8992
Enterprise_population;PL824;2019;9048
Enterprise_population;PL84;2016;17265
Enterprise_population;PL84;2017;17953
Enterprise_population;PL84;2018;16871
Enterprise_population;PL84;2019;17190
Enterprise_population;PL841;2016;8635
Enterprise_population;PL841;2017;8896
Enterprise_population;PL841;2018;8534
Enterprise_population;PL841;2019;8758
Enterprise_population;PL842;2016;5165
Enterprise_population;PL842;2017;5394
Enterprise_population;PL842;2018;4965
Enterprise_population;PL842;2019;5051
Enterprise_population;PL843;2016;3465
Enterprise_population;PL843;2017;3663
Enterprise_population;PL843;2018;3372
Enterprise_population;PL843;2019;3381
Enterprise_population;PL9;2016;151677
Enterprise_population;PL9;2017;156754
Enterprise_population;PL9;2018;146301
Enterprise_population;PL9;2019;147921
Enterprise_population;PL91;2016;109256
Enterprise_population;PL91;2017;112757
Enterprise_population;PL91;2018;104959
Enterprise_population;PL91;2019;106009
Enterprise_population;PL911;2016;73850
Enterprise_population;PL911;2017;76122
Enterprise_population;PL911;2018;69660
Enterprise_population;PL911;2019;70149
Enterprise_population;PL912;2016;14813
Enterprise_population;PL912;2017;15498
Enterprise_population;PL912;2018;14783
Enterprise_population;PL912;2019;15189
Enterprise_population;PL913;2016;20593
Enterprise_population;PL913;2017;21137
Enterprise_population;PL913;2018;20516
Enterprise_population;PL913;2019;20671
Enterprise_population;PL92;2016;42421
Enterprise_population;PL92;2017;43997
Enterprise_population;PL92;2018;41342
Enterprise_population;PL92;2019;41912
Enterprise_population;PL921;2016;11308
Enterprise_population;PL921;2017;11792
Enterprise_population;PL921;2018;10940
Enterprise_population;PL921;2019;10990
Enterprise_population;PL922;2016;5748
Enterprise_population;PL922;2017;5964
Enterprise_population;PL922;2018;5757
Enterprise_population;PL922;2019;5888
Enterprise_population;PL923;2016;5909
Enterprise_population;PL923;2017;6001
Enterprise_population;PL923;2018;5591
Enterprise_population;PL923;2019;5621
Enterprise_population;PL924;2016;6780
Enterprise_population;PL924;2017;7095
Enterprise_population;PL924;2018;6657
Enterprise_population;PL924;2019;6756
Enterprise_population;PL925;2016;7540
Enterprise_population;PL925;2017;7817
Enterprise_population;PL925;2018;7322
Enterprise_population;PL925;2019;7490
Enterprise_population;PL926;2016;5136
Enterprise_population;PL926;2017;5328
Enterprise_population;PL926;2018;5075
Enterprise_population;PLZ;2016;0
Enterprise_population;PLZ;2017;0
Enterprise_population;PLZ;2018;0
Enterprise_population;PLZ;2019;0
Enterprise_population;PLZZ;2016;0
Enterprise_population;PLZZ;2017;0
Enterprise_population;PLZZ;2018;0
Enterprise_population;PLZZ;2019;0
Enterprise_population;PLZZZ;2016;0
Enterprise_population;PLZZZ;2017;0
Enterprise_population;PLZZZ;2018;0
Enterprise_population;PLZZZ;2019;0
Enterprise_population;PT;2008;373858
Enterprise_population;PT;2009;367423
Enterprise_population;PT;2010;368188
Enterprise_population;PT;2011;360706
Enterprise_population;PT;2012;345486
Enterprise_population;PT;2013;340697
Enterprise_population;PT;2014;343316
Enterprise_population;PT;2015;347180
Enterprise_population;PT;2016;351027
Enterprise_population;PT;2017;358559
Enterprise_population;PT;2018;368754
Enterprise_population;PT;2019;384031
Enterprise_population;PT1;2008;360617
Enterprise_population;PT1;2009;354309
Enterprise_population;PT1;2010;355200
Enterprise_population;PT1;2011;348245
Enterprise_population;PT1;2012;333513
Enterprise_population;PT1;2013;329035
Enterprise_population;PT1;2014;331612
Enterprise_population;PT1;2015;335388
Enterprise_population;PT1;2016;339245
Enterprise_population;PT1;2017;346332
Enterprise_population;PT1;2018;356031
Enterprise_population;PT1;2019;370785
Enterprise_population;PT11;2008;124926
Enterprise_population;PT11;2009;123022
Enterprise_population;PT11;2010;124169
Enterprise_population;PT11;2011;123278
Enterprise_population;PT11;2012;119208
Enterprise_population;PT11;2013;119280
Enterprise_population;PT11;2014;120689
Enterprise_population;PT11;2015;122433
Enterprise_population;PT11;2016;123605
Enterprise_population;PT11;2017;125700
Enterprise_population;PT11;2018;128373
Enterprise_population;PT11;2019;132788
Enterprise_population;PT111;2008;7420
Enterprise_population;PT111;2009;7423
Enterprise_population;PT111;2010;7519
Enterprise_population;PT111;2011;7455
Enterprise_population;PT111;2012;7206
Enterprise_population;PT111;2013;7176
Enterprise_population;PT111;2014;7244
Enterprise_population;PT111;2015;7310
Enterprise_population;PT111;2016;7439
Enterprise_population;PT111;2017;7506
Enterprise_population;PT111;2018;7565
Enterprise_population;PT111;2019;7775
Enterprise_population;PT112;2008;14007
Enterprise_population;PT112;2009;13885
Enterprise_population;PT112;2010;14001
Enterprise_population;PT112;2011;13939
Enterprise_population;PT112;2012;13558
Enterprise_population;PT112;2013;13794
Enterprise_population;PT112;2014;14023
Enterprise_population;PT112;2015;14229
Enterprise_population;PT112;2016;14441
Enterprise_population;PT112;2017;14745
Enterprise_population;PT112;2018;15224
Enterprise_population;PT112;2019;15999
Enterprise_population;PT119;2008;14507
Enterprise_population;PT119;2009;14241
Enterprise_population;PT119;2010;14241
Enterprise_population;PT119;2011;14203
Enterprise_population;PT119;2012;13828
Enterprise_population;PT119;2013;14038
Enterprise_population;PT119;2014;14215
Enterprise_population;PT119;2015;14512
Enterprise_population;PT119;2016;14631
Enterprise_population;PT119;2017;14946
Enterprise_population;PT119;2018;15155
Enterprise_population;PT119;2019;15459
Enterprise_population;PT11A;2008;65703
Enterprise_population;PT11A;2009;64396
Enterprise_population;PT11A;2010;64939
Enterprise_population;PT11A;2011;64190
Enterprise_population;PT11A;2012;61894
Enterprise_population;PT11A;2013;61643
Enterprise_population;PT11A;2014;62333
Enterprise_population;PT11A;2015;63268
Enterprise_population;PT11A;2016;63853
Enterprise_population;PT11A;2017;65009
Enterprise_population;PT11A;2018;66584
Enterprise_population;PT11A;2019;69105
Enterprise_population;PT11B;2008;2197
Enterprise_population;PT11B;2009;2221
Enterprise_population;PT11B;2010;2276
Enterprise_population;PT11B;2011;2262
Enterprise_population;PT11B;2012;2199
Enterprise_population;PT11B;2013;2186
Enterprise_population;PT11B;2014;2203
Enterprise_population;PT11B;2015;2233
Enterprise_population;PT11B;2016;2241
Enterprise_population;PT11B;2017;2288
Enterprise_population;PT11B;2018;2318
Enterprise_population;PT11B;2019;2393
Enterprise_population;PT11C;2008;12597
Enterprise_population;PT11C;2009;12367
Enterprise_population;PT11C;2010;12566
Enterprise_population;PT11C;2011;12618
Enterprise_population;PT11C;2012;12178
